4.251788045949999942e+05,2.109604765109999862e+05,2.625661505080000097e+03,2.428166666667000015e+02
4.251795845149999950e+05,2.109586348479999870e+05,2.625625149599999986e+03,2.394833333333000098e+02
4.251803644360000035e+05,2.109567931849999877e+05,2.625589995509999881e+03,2.369833333333000098e+02
4.251811443560000043e+05,2.109549515210000100e+05,2.625563296050000190e+03,2.339833333333000098e+02
4.251819242770000128e+05,2.109531098580000107e+05,2.625541632250000021e+03,2.300833333333000041e+02
4.251827041970000137e+05,2.109512681940000039e+05,2.625525004080000144e+03,2.261999999999999886e+02
4.251834841170000145e+05,2.109494265310000046e+05,2.625520559090000006e+03,2.226166666667000129e+02
4.251842640380000230e+05,2.109475848680000054e+05,2.625532435579999856e+03,2.190166666666999902e+02
4.251850439580000238e+05,2.109457432039999985e+05,2.625542453519999981e+03,2.146833333332999985e+02
4.251858238789999741e+05,2.109439015409999993e+05,2.625550612900000033e+03,2.092333333333000098e+02
4.251866037989999750e+05,2.109420598769999924e+05,2.625556913720000011e+03,2.019499999999999886e+02
4.251873837199999834e+05,2.109402182139999932e+05,2.625561355979999917e+03,1.942666666666999902e+02
4.251881636399999843e+05,2.109383765499999863e+05,2.625589348609999888e+03,1.880833333333000041e+02
4.251889435599999852e+05,2.109365348869999871e+05,2.625624572210000224e+03,1.843000000000000114e+02
4.251897234809999936e+05,2.109346932239999878e+05,2.625663968800000021e+03,1.831500000000000057e+02
4.251905034009999945e+05,2.109328515600000101e+05,2.625707474240000010e+03,1.819166666666999959e+02
4.251912833220000030e+05,2.109310098970000108e+05,2.625749901250000221e+03,1.796500000000000057e+02
4.251920632420000038e+05,2.109291682330000040e+05,2.625788315299999795e+03,1.758666666667000129e+02
4.251928431620000047e+05,2.109273265700000047e+05,2.625826912720000109e+03,1.725000000000000000e+02
4.251936230830000131e+05,2.109254849070000055e+05,2.625869669109999904e+03,1.695333333332999928e+02
4.251944030030000140e+05,2.109236432429999986e+05,2.625916584470000089e+03,1.666166666667000129e+02
4.251951829240000225e+05,2.109218015799999994e+05,2.625967658789999859e+03,1.638666666667000129e+02
4.251959628440000233e+05,2.109199599159999925e+05,2.626022871210000176e+03,1.606833333332999985e+02
4.251967427649999736e+05,2.109181182529999933e+05,2.626078147910000098e+03,1.572833333332999928e+02
4.251975226849999744e+05,2.109162765889999864e+05,2.626131404740000107e+03,1.532500000000000000e+02
4.251983026049999753e+05,2.109144349259999872e+05,2.626182641700000204e+03,1.494333333332999985e+02
4.251990825259999838e+05,2.109125932629999879e+05,2.626231858799999827e+03,1.463499999999999943e+02
4.251998624459999846e+05,2.109107515990000102e+05,2.626279056020000098e+03,1.445833333333000041e+02
4.252006423669999931e+05,2.109089099360000109e+05,2.626343688030000067e+03,1.431666666666999959e+02
4.252014222869999940e+05,2.109070682720000041e+05,2.626418442780000078e+03,1.418833333332999871e+02
4.252022022069999948e+05,2.109052266090000048e+05,2.626489936280000165e+03,1.404499999999999886e+02
4.252029821280000033e+05,2.109033849460000056e+05,2.626558168540000224e+03,1.390166666666999902e+02
4.252037620480000041e+05,2.109015432819999987e+05,2.626623139549999905e+03,1.374666666667000072e+02
4.252045419690000126e+05,2.108997016189999995e+05,2.626687847770000189e+03,1.357833333332999928e+02
4.252053218890000135e+05,2.108978599549999926e+05,2.626768307650000224e+03,1.331333333332999871e+02
4.252061018100000219e+05,2.108960182919999934e+05,2.626851537829999870e+03,1.296999999999999886e+02
4.252068817300000228e+05,2.108941766279999865e+05,2.626937538329999825e+03,1.257333333332999956e+02
4.252076616500000237e+05,2.108923349649999873e+05,2.627026309129999845e+03,1.208333333333000041e+02
4.252084415709999739e+05,2.108904933019999880e+05,2.627117850229999931e+03,1.161500000000000057e+02
4.252092214909999748e+05,2.108886516380000103e+05,2.627215331719999995e+03,1.112333333332999956e+02
4.252100014119999832e+05,2.108868099750000110e+05,2.627311251510000147e+03,1.058499999999999943e+02
4.252107813319999841e+05,2.108849683110000042e+05,2.627402766419999807e+03,1.003666666666999987e+02
4.252115612529999926e+05,2.108831266480000049e+05,2.627496560690000024e+03,9.546666666669999302e+01
4.252123411729999934e+05,2.108812849850000057e+05,2.627592634329999782e+03,9.166666666669999586e+01
4.252131210929999943e+05,2.108794433209999988e+05,2.627698623889999908e+03,8.856666666670000154e+01
4.252139010140000028e+05,2.108776016579999996e+05,2.627820670590000191e+03,8.481666666670000154e+01
4.252146809340000036e+05,2.108757599939999927e+05,2.627939084329999787e+03,8.079999999999999716e+01
4.252154608550000121e+05,2.108739183309999935e+05,2.628053865119999955e+03,7.676666666670000438e+01
4.252162407750000129e+05,2.108720766669999866e+05,2.628165012949999891e+03,7.340000000000000568e+01
4.252170206950000138e+05,2.108702350039999874e+05,2.628272527820000050e+03,7.079999999999999716e+01
4.252178006160000223e+05,2.108683933409999881e+05,2.628381255339999825e+03,6.916666666669999586e+01
4.252185805360000231e+05,2.108665516770000104e+05,2.628492744780000066e+03,6.679999999999999716e+01
4.252193604569999734e+05,2.108647100140000111e+05,2.628606674889999795e+03,6.425000000000000000e+01
4.252201403769999743e+05,2.108628683500000043e+05,2.628721340940000118e+03,6.278333333329999988e+01
4.251780800000000163e+05,2.113457699999999895e+05,2.664234805529999903e+03,1.916666666666999959e+02
4.251793650439999765e+05,2.113442374659999914e+05,2.664039871999999832e+03,1.912666666666999902e+02
4.251806500890000025e+05,2.113427049309999857e+05,2.663856064220000007e+03,1.913166666667000015e+02
4.251819351330000209e+05,2.113411723969999875e+05,2.663670492849999846e+03,1.912166666667000072e+02
4.251832201769999810e+05,2.113396398629999894e+05,2.663486131310000019e+03,1.920166666666999902e+02
4.251845052209999994e+05,2.113381073289999913e+05,2.663332230829999844e+03,1.926999999999999886e+02
4.251857902660000254e+05,2.113365747939999856e+05,2.663187504099999842e+03,1.932833333332999928e+02
4.251870753099999856e+05,2.113350422599999874e+05,2.663051951110000118e+03,1.934833333333000098e+02
