4.252537547870000126e+05,2.108283570480000053e+05
4.252517547870000126e+05,2.108283570480000053e+05
4.252497908750000061e+05,2.108281346590000030e+05
4.252478935090000159e+05,2.108275022030000109e+05
4.252459961420000182e+05,2.108268697479999973e+05
4.252440987760000280e+05,2.108262372920000053e+05
4.252421969510000199e+05,2.108256189190000005e+05
4.252402812980000162e+05,2.108250442240000120e+05
4.252383656460000202e+05,2.108244695279999869e+05
4.252364499930000165e+05,2.108238948319999909e+05
4.252345343400000129e+05,2.108233201359999948e+05
4.252326319110000040e+05,2.108227036720000033e+05
4.252307345450000139e+05,2.108220712160000112e+05
4.252288371780000161e+05,2.108214387609999976e+05
4.252269398110000184e+05,2.108208063050000055e+05
4.252250085969999782e+05,2.108202960510000121e+05
4.252230562229999923e+05,2.108198621900000144e+05
4.252211038490000064e+05,2.108194283289999876e+05
4.252191514750000206e+05,2.108189944679999899e+05
4.252171991009999765e+05,2.108185606069999922e+05
4.252152467269999906e+05,2.108181267459999945e+05
4.252132943519999972e+05,2.108176928849999967e+05
4.252113419780000113e+05,2.108172590239999990e+05
4.252093692920000176e+05,2.108169424299999955e+05
4.252073847359999781e+05,2.108166943610000017e+05
4.252054001799999969e+05,2.108164462910000002e+05
4.252034156250000233e+05,2.108161982220000064e+05
4.252014310689999838e+05,2.108159501520000049e+05
4.251994465130000026e+05,2.108157020830000110e+05
4.251974619570000214e+05,2.108154540130000096e+05
4.251954738190000062e+05,2.108152377960000013e+05
4.251934837440000265e+05,2.108150387890000129e+05
4.251914936699999962e+05,2.108148397819999955e+05
4.251895035960000241e+05,2.108146407739999995e+05
4.251875135209999862e+05,2.108144417670000112e+05
4.251855234470000141e+05,2.108142427589999861e+05
4.251835333729999838e+05,2.108140437519999978e+05
4.251815432980000041e+05,2.108138447440000018e+05
4.251795532239999739e+05,2.108136457370000135e+05
4.251775727750000078e+05,2.108133674210000027e+05
4.251755928759999806e+05,2.108130845780000091e+05
4.251736129770000116e+05,2.108128017349999864e+05
4.251716330779999844e+05,2.108125188930000004e+05
4.251696531790000154e+05,2.108122360500000068e+05
4.251676732799999882e+05,2.108119532070000132e+05
4.251656858869999996e+05,2.108117307919999876e+05
4.251636968769999803e+05,2.108115214219999907e+05
4.251617078660000116e+05,2.108113120530000015e+05
4.251597188549999846e+05,2.108111026830000046e+05
4.251577298440000159e+05,2.108108933130000078e+05
4.251557408329999889e+05,2.108106839439999894e+05
4.251537518220000202e+05,2.108104745739999926e+05
4.251517628109999932e+05,2.108102652050000033e+05
4.251497709969999851e+05,2.108100866199999873e+05
4.251477768880000222e+05,2.108099332270000014e+05
4.251457827790000010e+05,2.108097798339999863e+05
4.251437886699999799e+05,2.108096264410000003e+05
4.251417945610000170e+05,2.108094730480000144e+05
4.251398004519999959e+05,2.108093196549999993e+05
4.251378106159999734e+05,2.108094910789999994e+05
4.251358212320000166e+05,2.108096968770000094e+05
4.251338318490000092e+05,2.108099026749999903e+05
4.251318424649999943e+05,2.108101084740000078e+05
4.251298530819999869e+05,2.108103142719999887e+05
4.251278636979999719e+05,2.108105200699999987e+05
4.251258743140000151e+05,2.108107258689999871e+05
4.251238849310000078e+05,2.108109316669999971e+05
4.251218955469999928e+05,2.108111374650000071e+05
4.251199061639999854e+05,2.108113432639999955e+05
4.251179167800000287e+05,2.108115490620000055e+05
4.251159273960000137e+05,2.108117548599999864e+05
4.251139483839999884e+05,2.108117813989999995e+05
4.251119960100000026e+05,2.108113475380000018e+05
4.251100436360000167e+05,2.108109136770000041e+05
4.251080912619999726e+05,2.108104798160000064e+05
4.251061388879999868e+05,2.108100459550000087e+05
4.251041865140000009e+05,2.108096120940000110e+05
4.251022341400000150e+05,2.108091782330000133e+05
4.251002817659999710e+05,2.108087443719999865e+05
4.250983267900000210e+05,2.108083228370000143e+05
4.250963656279999996e+05,2.108079306050000014e+05
4.250944044669999857e+05,2.108075383729999885e+05
4.250924433059999719e+05,2.108071461399999971e+05
4.250904821440000087e+05,2.108067539080000133e+05
4.250884940230000066e+05,2.108065475649999862e+05
4.250865022369999788e+05,2.108063664930000086e+05
4.250845104500000016e+05,2.108061854220000096e+05
4.250825186639999738e+05,2.108060043500000029e+05
4.250805268780000042e+05,2.108058232790000038e+05
4.250785350910000270e+05,2.108056422069999971e+05
4.250765433049999992e+05,2.108054611359999981e+05
4.250745515180000220e+05,2.108052800639999914e+05
4.250725597319999943e+05,2.108050989929999923e+05
